Workload_smpnum,Workload_reqnum,AI_model,Workload_num_users,Workload_requests,Target_latency_ms,records,NonAI_n_gpus,NonAI_gpu_type,Target_experiment_duration_s,Workload_n_input_tokens,Workload_n_output_tokens,Target_latency_ms_per_token,Target_timestamps_per_token,NonAI_gpu,AI_model_is_flash_attention,AI_model_n_parameters,AI_model_is_encoder_decoder,AI_model_type,AI_model_n_positions,AI_model_n_heads,AI_model_n_layers,AI_model_relative_attention_max_distance,AI_model_relative_attention_n_buckets,AI_model_torch_dtype,AI_model_vocabulary_size,NonAI_gpu_architecture,NonAI_gpu_n_tensor_cores,NonAI_gpu_n_rt_cores,NonAI_gpu_n_cuda_cores,NonAI_gpu_n_sms,NonAI_gpu_n_rops,NonAI_gpu_n_tmus,NonAI_gpu_tflops_cuda_mixed,NonAI_gpu_tflops_cuda_fp32,NonAI_gpu_tflops_cuda_fp64,NonAI_gpu_tflops_tc_bf16,NonAI_gpu_tflops_tc_fp16,NonAI_gpu_tflops_tc_fp32,NonAI_gpu_tflops_tc_tf32,NonAI_gpu_tflops_tc_fp64,NonAI_gpu_memory_capacity_gb,NonAI_gpu_memory_bandwidth,NonAI_gpu_system_interface_gen,NonAI_gpu_compute_capability,NonAI_gpu_is_sxm,NonAI_gpu_is_nvlink,NonAI_gpu_n_gpus,NonAI_gpu_memory_capacity_gb_total,Workload_sequence_length,Target_throughput_tokens_per_sec,Target_ITL,Target_TTFL
751,134,llama-7b,8,1,1971.0,1.0,2,A10,120,216.0,50.0,7.409774408233931,"[1697123213775, 1697123213972, 1697123214003, 1697123214030, 1697123214058, 1697123214085, 1697123214112, 1697123214282, 1697123214310, 1697123214338, 1697123214366, 1697123214402, 1697123214430, 1697123214458, 1697123214486, 1697123214543, 1697123214571, 1697123214599, 1697123214631, 1697123214658, 1697123214686, 1697123214763, 1697123214791, 1697123214820, 1697123214848, 1697123214875, 1697123214904, 1697123214931, 1697123214959, 1697123215027, 1697123215056, 1697123215085, 1697123215114, 1697123215143, 1697123215172, 1697123215201, 1697123215230, 1697123215260, 1697123215296, 1697123215325, 1697123215357, 1697123215441, 1697123215473, 1697123215501, 1697123215530, 1697123215558, 1697123215586, 1697123215615, 1697123215646, 1697123215731]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,266.0,134.95680621166605,0.0549047844367898,39.419999211600015
0,26,llama-7b,64,1,7684.0,1.0,2,A10,120,244.0,50.0,26.136054332870565,"[1697123598371, 1697123599016, 1697123599112, 1697123599204, 1697123599294, 1697123599367, 1697123599441, 1697123599532, 1697123599614, 1697123599957, 1697123600047, 1697123600136, 1697123600223, 1697123600292, 1697123600379, 1697123600463, 1697123601367, 1697123601460, 1697123601548, 1697123601634, 1697123601702, 1697123601779, 1697123602262, 1697123602351, 1697123602424, 1697123602495, 1697123602583, 1697123602668, 1697123602750, 1697123603258, 1697123603344, 1697123603432, 1697123603521, 1697123603586, 1697123603670, 1697123603750, 1697123604160, 1697123604250, 1697123604338, 1697123604429, 1697123604517, 1697123604594, 1697123605061, 1697123605150, 1697123605222, 1697123605311, 1697123605383, 1697123605473, 1697123605556, 1697123605622, 1697123606040]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,294.0,38.261317248657306,0.6830934094589841,153.6799969264001
672,0,llama-7b,4,1,1137.0,1.0,1,A10,120,93.0,20.0,10.06194681361109,"[1697121784005, 1697121784308, 1697121784353, 1697121784393, 1697121784432, 1697121784472, 1697121784511, 1697121784550, 1697121784590, 1697121784629, 1697121784669, 1697121784708, 1697121784748, 1697121784787, 1697121784827, 1697121784866, 1697121784908, 1697121784948, 1697121784988, 1697121785023, 1697121785120]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,113.0,99.3842573577332,0.101242862600968,56.84999715750014
215,47,llama-7b,1,1,50.0,1.0,2,A10,120,12.0,1.0,3.846153550295881,"[1697122717367, 1697122717402]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,13.0,259.9948001039979,0.0147931940714361,49.999950000050006
54,16,llama-7b,32,1,2075.0,1.0,2,A10,120,87.0,20.0,19.392523183247448,"[1697123425497, 1697123426013, 1697123426067, 1697123426119, 1697123426162, 1697123426205, 1697123426258, 1697123426307, 1697123426483, 1697123426532, 1697123426574, 1697123426620, 1697123426660, 1697123426845, 1697123426893, 1697123426939, 1697123426980, 1697123427424, 1697123427474, 1697123427523, 1697123427565]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,107.0,51.566240209040856,0.3760701328730443,103.74999481250023
6,10,llama-7b,16,1,2666.0,1.0,1,A10,120,100.0,29.0,20.66666650645995,"[1697122084939, 1697122085228, 1697122085280, 1697122085331, 1697122085786, 1697122085838, 1697122085889, 1697122086229, 1697122086286, 1697122086335, 1697122086384, 1697122086432, 1697122086481, 1697122086530, 1697122086710, 1697122086756, 1697122086801, 1697122086847, 1697122086892, 1697122087063, 1697122087116, 1697122087163, 1697122087210, 1697122087263, 1697122087313, 1697122087456, 1697122087508, 1697122087553, 1697122087599]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,129.0,48.38707862450164,0.4271112591799201,91.93103131272304
744,18,llama-7b,128,1,3830.0,1.0,2,A10,120,161.0,6.0,22.934131599196817,"[1697123756568, 1697123759472, 1697123759581, 1697123759688, 1697123759960, 1697123760270, 1697123760380]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,167.0,43.603121774641835,0.5259745206261824,638.3332269444621
881,59,llama-7b,1,1,223.0,1.0,1,A10,120,58.0,6.0,3.4843749455566417,"[1697121535176, 1697121535230, 1697121535261, 1697121535291, 1697121535322, 1697121535352, 1697121535383]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,64.0,286.9942287254317,0.0121409233519787,37.166660472223256
86,5,llama-7b,128,1,6809.0,1.0,2,A10,120,335.0,17.0,19.343749945046167,"[1697123698298, 1697123700489, 1697123701064, 1697123701179, 1697123701273, 1697123702349, 1697123702460, 1697123702568, 1697123702972, 1697123703372, 1697123703485, 1697123703596, 1697123704187, 1697123704298, 1697123704408, 1697123704517, 1697123704980, 1697123705093]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,352.0,51.69627673721887,0.3741807107152627,400.5293882041536
180,9,llama-7b,64,1,2668.0,1.0,2,A10,120,123.0,12.0,19.76296281657065,"[1697123560333, 1697123561114, 1697123561191, 1697123561265, 1697123561338, 1697123561407, 1697123561463, 1697123562069, 1697123562148, 1697123562216, 1697123562287, 1697123562903, 1697123562987]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,135.0,50.59968118452728,0.3905748408556981,222.3333148055571
76,94,llama-7b,16,1,705.0,1.0,2,A10,120,364.0,12.0,1.8749999950132976,"[1697123365263, 1697123365448, 1697123365490, 1697123365522, 1697123365553, 1697123365584, 1697123365615, 1697123365650, 1697123365680, 1697123365760, 1697123365793, 1697123365822, 1697123365954]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,376.0,533.3325768332244,0.0035156299707602,58.74999510416708
442,93,llama-7b,4,1,1122.0,1.0,1,A10,120,39.0,22.0,18.39344232141898,"[1697121872979, 1697121873133, 1697121873173, 1697121873211, 1697121873250, 1697121873289, 1697121873325, 1697121873362, 1697121873398, 1697121873435, 1697121873471, 1697121873508, 1697121873544, 1697121873581, 1697121873618, 1697121873655, 1697121873691, 1697121873729, 1697121873805, 1697121873841, 1697121873877, 1697121873956, 1697121874084]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,61.0,54.3671529704519,0.3383190212865596,50.999997681818286
657,4,llama-7b,128,1,1858.0,1.0,2,A10,120,10.0,1.0,168.9090755537204,"[1697123704105, 1697123705936]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,11.0,5.920341269999317,28.530288934416607,1857.9981420018585
434,30,llama-7b,4,1,1067.0,1.0,1,A10,120,85.0,20.0,10.161904665124718,"[1697121801582, 1697121801830, 1697121801871, 1697121801910, 1697121801948, 1697121801986, 1697121802024, 1697121802062, 1697121802100, 1697121802138, 1697121802176, 1697121802215, 1697121802292, 1697121802329, 1697121802366, 1697121802403, 1697121802491, 1697121802530, 1697121802567, 1697121802605, 1697121802643]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,105.0,98.40665566386537,0.1032644031372335,53.34999733250013
607,89,llama-7b,8,1,498.0,1.0,2,A10,120,6.0,10.0,31.12499805468762,"[1697123211280, 1697123211467, 1697123211497, 1697123211525, 1697123211552, 1697123211579, 1697123211606, 1697123211633, 1697123211660, 1697123211690, 1697123211772]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,16.0,32.12844954126599,0.9687674796115822,49.7999950200005
769,30,llama-7b,16,1,1112.0,1.0,2,A10,120,47.0,20.0,16.5970146776565,"[1697123293255, 1697123293493, 1697123293535, 1697123293578, 1697123293622, 1697123293658, 1697123293693, 1697123293729, 1697123293766, 1697123293802, 1697123293838, 1697123293879, 1697123293960, 1697123293994, 1697123294024, 1697123294191, 1697123294224, 1697123294257, 1697123294290, 1697123294323, 1697123294360]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,67.0,60.251744377927714,0.2754611434665021,55.599997220000134
38,2,llama-7b,64,1,3243.0,1.0,2,A10,120,88.0,20.0,30.0277774997428,"[1697123546392, 1697123547058, 1697123547137, 1697123547214, 1697123547278, 1697123547349, 1697123547407, 1697123548279, 1697123548365, 1697123548433, 1697123548517, 1697123548596, 1697123548674, 1697123548749, 1697123549176, 1697123549257, 1697123549338, 1697123549417, 1697123549481, 1697123549557, 1697123549629]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,108.0,33.30248741828942,0.9016676808827244,162.1499918925004
427,0,llama-7b,16,1,1243.0,1.0,1,A10,120,58.0,5.0,19.730158416981613,"[1697122064139, 1697122064196, 1697122064874, 1697122064920, 1697122064971, 1697122065375]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,63.0,50.68378866951837,0.3892794628347905,248.59995028000995
862,34,llama-7b,16,1,635.0,1.0,1,A10,120,216.0,2.0,2.912844023335578,"[1697122106072, 1697122106689]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,218.0,343.30654597394334,0.0084846736801575,317.4998412500793
593,3,llama-7b,16,1,482.0,1.0,2,A10,120,335.0,9.0,1.4011627866245269,"[1697123260732, 1697123260949, 1697123260984, 1697123261015, 1697123261046, 1697123261077, 1697123261108, 1697123261138, 1697123261169, 1697123261200]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,344.0,713.6914653704039,0.0019632612307253,53.55554960493894
723,93,llama-7b,2,1,70.0,1.0,1,A10,120,14.0,1.0,4.666666355555576,"[1697121720857, 1697121720910]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,15.0,214.2826531049556,0.0217780873353838,69.99993000007001
316,9,llama-7b,64,1,3532.0,1.0,2,A10,120,86.0,20.0,33.32075440263439,"[1697123562840, 1697123563763, 1697123563849, 1697123563930, 1697123564007, 1697123564068, 1697123564144, 1697123564204, 1697123564596, 1697123564675, 1697123564740, 1697123564804, 1697123564869, 1697123564940, 1697123565503, 1697123565577, 1697123565650, 1697123565722, 1697123565793, 1697123565864, 1697123566355]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,106.0,30.011316531337332,1.110272961786546,176.59999117000044
0,14,llama-7b,128,1,13172.0,1.0,2,A10,120,244.0,50.0,44.80272093604517,"[1697123765440, 1697123769933, 1697123770047, 1697123770137, 1697123770251, 1697123770363, 1697123770472, 1697123770753, 1697123770842, 1697123770955, 1697123771067, 1697123771559, 1697123771649, 1697123771761, 1697123772070, 1697123772181, 1697123772287, 1697123772395, 1697123772902, 1697123773009, 1697123773116, 1697123773214, 1697123773839, 1697123773952, 1697123774063, 1697123774336, 1697123774450, 1697123774538, 1697123774651, 1697123774863, 1697123774968, 1697123775279, 1697123775389, 1697123775500, 1697123775615, 1697123775719, 1697123776051, 1697123776161, 1697123776246, 1697123776565, 1697123776651, 1697123776931, 1697123777035, 1697123777265, 1697123777367, 1697123777681, 1697123777889, 1697123778002, 1697123778199, 1697123778368, 1697123778577]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,294.0,22.320071187361737,2.0072838725590567,263.4399947312001
723,45,llama-7b,32,1,563.0,1.0,2,A10,120,14.0,1.0,37.53333083111128,"[1697123496638, 1697123497192]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,15.0,26.642936691053837,1.4087534665411243,562.999437000563
831,53,llama-7b,32,1,952.0,1.0,1,A10,120,11.0,1.0,79.33332672222278,"[1697122303200, 1697122304109]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,12.0,12.605028776230276,6.2937833650995625,951.999048000952
572,23,llama-7b,64,1,1619.0,1.0,1,A10,120,16.0,1.0,95.23528851557126,"[1697122401075, 1697122402577]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,17.0,10.500302346941108,9.069765450472884,1618.9983810016192
342,31,llama-7b,32,1,1844.0,1.0,2,A10,120,364.0,14.0,4.878306865401305,"[1697123440426, 1697123440930, 1697123440988, 1697123441042, 1697123441094, 1697123441137, 1697123441188, 1697123441237, 1697123441495, 1697123441548, 1697123441591, 1697123441634, 1697123441687, 1697123441742, 1697123442261]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,378.0,204.98904284759064,0.023797890725459,131.71427630612314
86,5,llama-7b,64,1,2399.0,1.0,2,A10,120,335.0,17.0,6.815340889729145,"[1697123556901, 1697123557611, 1697123557690, 1697123557766, 1697123557839, 1697123557897, 1697123557955, 1697123558023, 1697123558379, 1697123558448, 1697123558514, 1697123558579, 1697123558643, 1697123559040, 1697123559111, 1697123559177, 1697123559231, 1697123559286]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,352.0,146.7277420893113,0.0464488906203698,141.11763875778595
127,10,llama-7b,128,1,2045.0,1.0,2,A10,120,100.0,5.0,19.47619029070295,"[1697123717413, 1697123718991, 1697123719122, 1697123719237, 1697123719328, 1697123719437]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,105.0,51.34471816884197,0.3793221699520343,408.99991820001634
264,3,llama-7b,128,1,7808.0,1.0,2,A10,120,86.0,20.0,73.66037666358136,"[1697123704088, 1697123707219, 1697123707345, 1697123707457, 1697123707564, 1697123707666, 1697123707765, 1697123708727, 1697123708838, 1697123708943, 1697123709028, 1697123709132, 1697123710156, 1697123710272, 1697123710366, 1697123710458, 1697123710552, 1697123710656, 1697123711627, 1697123711757, 1697123711884]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,106.0,13.575817933424958,5.4258514366468535,390.399980480001
893,76,llama-7b,32,1,1035.0,1.0,2,A10,120,335.0,10.0,2.999999991304348,"[1697123505791, 1697123506196, 1697123506253, 1697123506300, 1697123506341, 1697123506381, 1697123506428, 1697123506472, 1697123506721, 1697123506762, 1697123506809]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,345.0,333.33301127245295,0.0090000086425651,103.49998965000104
544,14,llama-7b,128,1,3358.0,1.0,2,A10,120,26.0,1.0,124.37036576406052,"[1697123770385, 1697123773725]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,27.0,8.040497903365722,15.467991135724125,3357.9966420033584
802,68,llama-7b,32,1,382.0,1.0,1,A10,120,9.0,1.0,38.19999618000038,"[1697122316516, 1697122316865]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,10.0,26.177941942560363,1.4592436183323805,381.9996180003821
771,39,llama-7b,64,1,3593.0,1.0,2,A10,120,47.0,20.0,53.62686487124083,"[1697123634147, 1697123635021, 1697123635108, 1697123635190, 1697123635254, 1697123635333, 1697123635411, 1697123635849, 1697123635912, 1697123635989, 1697123636050, 1697123636125, 1697123636820, 1697123636907, 1697123636985, 1697123637064, 1697123637128, 1697123637206, 1697123637567, 1697123637650, 1697123637733]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,67.0,18.6473646959742,2.8758413250198864,179.64999101750044
136,14,llama-7b,64,1,1097.0,1.0,1,A10,120,31.0,1.0,34.28124892871097,"[1697122382826, 1697122383884]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,32.0,29.170438313182945,1.1752050958388651,1096.998903001097
607,61,llama-7b,4,1,299.0,1.0,2,A10,120,6.0,10.0,18.687498832031324,"[1697123022728, 1697123022762, 1697123022786, 1697123022809, 1697123022831, 1697123022855, 1697123022878, 1697123022901, 1697123022924, 1697123022948, 1697123023011]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,16.0,53.511526717301955,0.3492237958661208,29.899997010000305
295,22,llama-7b,128,1,3186.0,1.0,2,A10,120,52.0,2.0,58.99999890740743,"[1697123775398, 1697123778468, 1697123778578]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,54.0,16.949147222489884,3.481000822750498,1592.9992035003982
39,41,llama-7b,16,1,319.0,1.0,2,A10,120,8.0,1.0,35.44444050617328,"[1697123320932, 1697123321243]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,9.0,28.21307770195078,1.2563123961272078,318.999681000319
218,7,llama-7b,16,1,934.0,1.0,1,A10,120,109.0,7.0,8.05172406851962,"[1697122074040, 1697122074511, 1697122074557, 1697122074602, 1697122074649, 1697122074692, 1697122074959]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,116.0,124.19686916823429,0.0648303299238776,133.42855236734965
296,4,llama-7b,128,1,1220.0,1.0,2,A10,120,6.0,1.0,174.28568938775865,"[1697123719149, 1697123720345]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,7.0,5.737700214999824,30.375525468654786,1219.9987800012202
505,18,llama-7b,128,1,7361.0,1.0,2,A10,120,100.0,27.0,57.96062946487694,"[1697123754201, 1697123756547, 1697123756652, 1697123756753, 1697123756856, 1697123756956, 1697123757034, 1697123757130, 1697123758014, 1697123758124, 1697123758231, 1697123758315, 1697123758398, 1697123758504, 1697123759025, 1697123759135, 1697123759244, 1697123759580, 1697123759689, 1697123759960, 1697123760270, 1697123760379, 1697123760489, 1697123760892, 1697123761003, 1697123761451, 1697123761556]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,127.0,17.25308826883735,3.359434856084923,272.6296195322363
609,64,llama-7b,16,1,2399.0,1.0,1,A10,120,88.0,20.0,22.212962757287382,"[1697122179372, 1697122179866, 1697122180001, 1697122180057, 1697122180192, 1697122180331, 1697122180392, 1697122180445, 1697122180497, 1697122180549, 1697122180601, 1697122180951, 1697122181093, 1697122181232, 1697122181372, 1697122181435, 1697122181499, 1697122181551, 1697122181603, 1697122181656, 1697122181764]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,108.0,45.01873905012961,0.4934159137406474,119.94999400250028
432,16,llama-7b,32,1,617.0,1.0,1,A10,120,13.0,1.0,44.07142542346961,"[1697122233362, 1697122233955]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,14.0,22.69040082593059,1.9422937399506424,616.9993830006171
647,22,llama-7b,64,1,3875.0,1.0,2,A10,120,83.0,20.0,37.62135885804506,"[1697123593853, 1697123595069, 1697123595666, 1697123595759, 1697123595848, 1697123595919, 1697123596005, 1697123596088, 1697123596430, 1697123596522, 1697123596594, 1697123596686, 1697123596777, 1697123596850, 1697123596934, 1697123597298, 1697123597391, 1697123597480, 1697123597567, 1697123597652, 1697123597720]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,103.0,26.58063830177076,1.4153669680750978,193.74999031250047
614,23,llama-7b,32,1,729.0,1.0,1,A10,120,15.0,1.0,45.56249715234392,"[1697122235984, 1697122236696]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,16.0,21.94784369294418,2.0759440295744125,728.9992710007291
231,36,llama-7b,64,1,753.0,1.0,2,A10,120,13.0,1.0,53.785710443877825,"[1697123654615, 1697123655361]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,14.0,18.592272785826314,2.8929065408277803,752.999247000753
273,16,llama-7b,32,1,1136.0,1.0,1,A10,120,19.0,1.0,56.79999716000014,"[1697122232239, 1697122233335]",1 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,1,24,20.0,17.605618304913467,3.22624249543713,1135.998864001136
340,20,llama-7b,128,1,6009.0,1.0,2,A10,120,85.0,20.0,57.22857088353742,"[1697123770650, 1697123773725, 1697123773839, 1697123773952, 1697123774064, 1697123774336, 1697123774450, 1697123774539, 1697123774651, 1697123774863, 1697123774968, 1697123775279, 1697123775390, 1697123775499, 1697123775614, 1697123775719, 1697123776051, 1697123776161, 1697123776245, 1697123776565, 1697123776652]",2 x A10,True,7.0,False,llama,2048.0,32,32,,,float16,32000,Ampere,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,False,False,2,48,105.0,17.473786408090128,3.2751097141677117,300.4499849775007
